  che del bel monte il corto andar ti tolse.	 |che |del |bel |mon|te il |cor|to an|dar |ti |tol|se.      
	
  Dunque: che è? perché, perché restai,	 |Dun|que: |che |è? |per|ché, |per|ché |re|stai,            
  perché tanta viltà nel core allette,	 |per|ché |tan|ta |vil|tà |nel |co|re al|let|te,            
  perché ardire e franchezza non hai,	 |per|ché |ar|di|re e |fran|chez|za |non |hai,              
	
  poscia che tai tre donne benedette	 |po|scia |che |tai |tre |don|ne |be|ne|det|te              
  curan di te ne la corte del cielo,	 |cu|ran |di |te |ne |la |cor|te |del |cie|lo,              
  e ’l mio parlar tanto ben ti promette?».	 |e ’l |mio |par|lar |tan|to |ben |ti |pro|met|te?».        
	
  Quali fioretti dal notturno gelo	 |Qua|li |fio|ret|ti |dal |not|tur|no |ge|lo                
  chinati e chiusi, poi che ’l sol li ’mbianca,	 |chi|na|ti e |chiu|si, |poi |che ’l |sol |li ’m|bian|ca,   
  si drizzan tutti aperti in loro stelo,	 |si |driz|zan |tut|ti a|per|ti in |lo|ro |ste|lo,          
	
  tal mi fec’ io di mia virtude stanca,	 |tal |mi |fe|c’ io |di |mia |vir|tu|de |stan|ca,           
  e tanto buono ardire al cor mi corse,	 |e |tan|to |buo|no ar|di|re al |cor |mi |cor|se,           
  ch’i’ cominciai come persona franca:	 |ch’ i’ |co|min|ciai |co|me |per|so|na |fran|ca:           
	
  «Oh pietosa colei che mi soccorse!	« |Oh |pie|to|sa |co|lei |che |mi |soc|cor|se!              
  e te cortese ch’ubidisti tosto	 |e |te |cor|te|se |ch’ u|bi|di|sti |to|sto                 
  a le vere parole che ti porse!	 |a |le |ve|re |pa|ro|le |che |ti |por|se!                  
	
  Tu m’hai con disiderio il cor disposto	 |Tu |m’ hai |con |di|si|de|rio il |cor |di|spo|sto         
  sì al venir con le parole tue,	 |sì |al |ve|nir |con |le |pa|ro|le |tue,                   
  ch’i’ son tornato nel primo proposto.	 |ch’ i’ |son |tor|na|to |nel |pri|mo |pro|po|sto.          
	
  Or va, ch’un sol volere è d’ambedue:	 |Or |va, |ch’ un |sol |vo|le|re è |d’ am|be|due:           
  tu duca, tu segnore e tu maestro».	 |tu |du|ca, |tu |se|gno|re e |tu |ma|e|stro».              
  Così li dissi; e poi che mosso fue,	 |Co|sì |li |dis|si; e |poi |che |mos|so |fue,              
	
  intrai per lo cammino alto e silvestro.	 |in|trai |per |lo |cam|mi|no al|to e |sil|ve|stro.         
	
	
	
	
	
  “Per me si va ne la città dolente,	“ |Per |me |si |va |ne |la |cit|tà |do|len|te,              
  per me si va ne l’etterno dolore,	 |per |me |si |va |ne |l’ et|ter|no |do|lo|re,              
  per me si va tra la perduta gente.	 |per |me |si |va |tra |la |per|du|ta |gen|te.              
	
  Giustizia mosse il mio alto fattore;	 |Giu|sti|zia |mos|se il |mio |al|to |fat|to|re;            
  fecemi la divina podestate,	 |fe|ce|mi |la |di|vi|na |po|de|sta|te,                     
  la somma sapïenza e ’l primo amore.	 |la |som|ma |sa|pï|en|za e ’l |pri|mo a|mo|re.             
	
  Dinanzi a me non fuor cose create	 |Di|nan|zi a |me |non |fuor |co|se |cre|a|te               
  se non etterne, e io etterno duro.	 |se |non |et|ter|ne, e |io |et|ter|no |du|ro.              
  Lasciate ogne speranza, voi ch’intrate”.	 |La|scia|te o|gne |spe|ran|za, |voi |ch’ in|tra|te”.       
	
  Queste parole di colore oscuro	 |Que|ste |pa|ro|le |di |co|lo|re o|scu|ro                  
  vid’ ïo scritte al sommo d’una porta;	 |vi|d’ ï|o |scrit|te al |som|mo |d’ u|na |por|ta;          
  per ch’io: «Maestro, il senso lor m’è duro».	 |per |ch’ io:« |Ma|e|stro, il |sen|so |lor |m’ è |du|ro».  
	
  Ed elli a me, come persona accorta:	 |Ed |el|li a |me, |co|me |per|so|na ac|cor|ta:             
  «Qui si convien lasciare ogne sospetto;	« |Qui |si |con|vien |la|scia|re o|gne |so|spet|to;         
  ogne viltà convien che qui sia morta.	 |o|gne |vil|tà |con|vien |che |qui |sia |mor|ta.           
	
  Noi siam venuti al loco ov’ i’ t’ho detto	 |Noi |siam |ve|nu|ti al |lo|co o|v’ i’ |t’ ho |det|to      
  che tu vedrai le genti dolorose	 |che |tu |ve|drai |le |gen|ti |do|lo|ro|se                 
  c’hanno perduto il ben de l’intelletto».	 |c’ han|no |per|du|to il |ben |de |l’ in|tel|let|to».      
	
  E poi che la sua mano a la mia puose	 |E |poi |che |la |sua |ma|no a |la |mia |puo|se            
  con lieto volto, ond’ io mi confortai,	 |con |lie|to |vol|to, on|d’ io |mi |con|for|tai,           
  mi mise dentro a le segrete cose.	 |mi |mi|se |den|tro a |le |se|gre|te |co|se.               
	
  Quivi sospiri, pianti e alti guai	 |Qui|vi |so|spi|ri, |pian|ti e |al|ti |guai                
  risonavan per l’aere sanza stelle,	 |ri|so|na|van |per |l’ ae|re |san|za |stel|le,             
  per ch’io al cominciar ne lagrimai.	 |per |ch’ io |al |co|min|ciar |ne |la|gri|mai.             
	
  Diverse lingue, orribili favelle,	 |Di|ver|se |lin|gue, or|ri|bi|li |fa|vel|le,               
  parole di dolore, accenti d’ira,	 |pa|ro|le |di |do|lo|re, ac|cen|ti |d’ i|ra,               
  voci alte e fioche, e suon di man con elle	 |vo|ci al|te e |fio|che, e |suon |di |man |con |el|le      
	
  facevano un tumulto, il qual s’aggira	 |fa|ce|va|no un |tu|mul|to, il |qual |s’ ag|gi|ra          
  sempre in quell’ aura sanza tempo tinta,	 |sem|pre in |quel|l’ au|ra |san|za |tem|po |tin|ta,        
  come la rena quando turbo spira.	 |co|me |la |re|na |quan|do |tur|bo |spi|ra.                
	
  E io ch’avea d’error la testa cinta,	 |E |io |ch’ a|vea |d’ er|ror |la |te|sta |cin|ta,          
  dissi: «Maestro, che è quel ch’i’ odo?	 |dis|si:« |Ma|e|stro, |che |è |quel |ch’ i’ |o|do?         
  e che gent’ è che par nel duol sì vinta?».	 |e |che |gen|t’ è |che |par |nel |duol |sì |vin|ta?».      
	
  Ed elli a me: «Questo misero modo	 |Ed |el|li a |me:« |Que|sto |mi|se|ro |mo|do               
  tegnon l’anime triste di coloro	 |te|gnon |l’ a|ni|me |tri|ste |di |co|lo|ro                
  che visser sanza ’nfamia e sanza lodo.	 |che |vis|ser |san|za ’n|fa|mia e |san|za |lo|do.          
	
  Mischiate sono a quel cattivo coro	 |Mi|schia|te |so|no a |quel |cat|ti|vo |co|ro              
  de li angeli che non furon ribelli	 |de |li an|ge|li |che |non |fu|ron |ri|bel|li              
  né fur fedeli a Dio, ma per sé fuoro.	 |né |fur |fe|de|li a |Dio, |ma |per |sé |fuo|ro.           
	
  Caccianli i ciel per non esser men belli,	 |Cac|cian|li i |ciel |per |non |es|ser |men |bel|li,       
  né lo profondo inferno li riceve,	 |né |lo |pro|fon|do in|fer|no |li |ri|ce|ve,               
  ch’alcuna gloria i rei avrebber d’elli».	 |ch’ al|cu|na |glo|ria i |rei |av|reb|ber |d’ el|li».      
	
  E io: «Maestro, che è tanto greve	 |E |io:« |Ma|e|stro, |che |è |tan|to |gre|ve               
  a lor che lamentar li fa sì forte?».	 |a |lor |che |la|men|tar |li |fa |sì |for|te?».            
  Rispuose: «Dicerolti molto breve.	 |Ri|spuo|se:« |Di|ce|rol|ti |mol|to |bre|ve.               
	
  Questi non hanno speranza di morte,	 |Que|sti |non |han|no |spe|ran|za |di |mor|te,             
  e la lor cieca vita è tanto bassa,	 |e |la |lor |cie|ca |vi|ta è |tan|to |bas|sa,              
  che ’nvidïosi son d’ogne altra sorte.	 |che ’n|vi|dï|o|si |son |d’ o|gne al|tra |sor|te.          
	
  Fama di loro il mondo esser non lassa;	 |Fa|ma |di |lo|ro il |mon|do es|ser |non |las|sa;          
  misericordia e giustizia li sdegna:	 |mi|se|ri|cor|dia e |giu|sti|zia |li |sde|gna:             
  non ragioniam di lor, ma guarda e passa».	 |non |ra|gio|niam |di |lor, |ma |guar|da e |pas|sa».       
	
  E io, che riguardai, vidi una ’nsegna	 |E |io, |che |ri|guar|dai, |vi|di u|na ’n|se|gna           
  che girando correva tanto ratta,	 |che |gi|ran|do |cor|re|va |tan|to |rat|ta,                
  che d’ogne posa mi parea indegna;	 |che |d’ o|gne |po|sa |mi |pa|rea |in|de|gna;              
	
  e dietro le venìa sì lunga tratta	 |e |die|tro |le |ve|nìa |sì |lun|ga |trat|ta               
  di gente, ch’i’ non averei creduto	 |di |gen|te, |ch’ i’ |non |a|ve|rei |cre|du|to             
  che morte tanta n’avesse disfatta.	 |che |mor|te |tan|ta |n’ a|ves|se |di|sfat|ta.             
	
  Poscia ch’io v’ebbi alcun riconosciuto,	 |Po|scia |ch’ io |v’ eb|bi al|cun |ri|co|no|sciu|to,       
  vidi e conobbi l’ombra di colui	 |vi|di e |co|nob|bi |l’ om|bra |di |co|lui                 
  che fece per viltade il gran rifiuto.	 |che |fe|ce |per |vil|ta|de il |gran |ri|fiu|to.           
	
  Incontanente intesi e certo fui	 |In|con|ta|nen|te in|te|si e |cer|to |fui                  
  che questa era la setta d’i cattivi,	 |che |que|sta e|ra |la |set|ta |d’ i |cat|ti|vi,           
  a Dio spiacenti e a’ nemici sui.	 |a |Dio |spia|cen|ti e |a’ |ne|mi|ci |sui.                 
	
  Questi sciaurati, che mai non fur vivi,	 |Que|sti |sciau|ra|ti, |che |mai |non |fur |vi|vi,         
  erano ignudi e stimolati molto	 |e|ra|no i|gnu|di e |sti|mo|la|ti |mol|to                  
  da mosconi e da vespe ch’eran ivi.	 |da |mo|sco|ni e |da |ve|spe |ch’ e|ran |i|vi.             
	
  Elle rigavan lor di sangue il volto,	 |El|le |ri|ga|van |lor |di |san|gue il |vol|to,            
  che, mischiato di lagrime, a’ lor piedi	 |che, |mi|schia|to |di |la|gri|me, a’ |lor |pie|di         
  da fastidiosi vermi era ricolto.	 |da |fa|sti|dio|si |ver|mi e|ra |ri|col|to.                
	
  E poi ch’a riguardar oltre mi diedi,	 |E |poi |ch’ a |ri|guar|dar |ol|tre |mi |die|di,           
  vidi genti a la riva d’un gran fiume;	 |vi|di |gen|ti a |la |ri|va |d’ un |gran |fiu|me;          
  per ch’io dissi: «Maestro, or mi concedi	 |per |ch’ io |dis|si:« |Ma|e|stro, or |mi |con|ce|di       
	
  ch’i’ sappia quali sono, e qual costume	 |ch’ i’ |sap|pia |qua|li |so|no, e |qual |co|stu|me        
  le fa di trapassar parer sì pronte,	 |le |fa |di |tra|pas|sar |pa|rer |sì |pron|te,             
  com’ i’ discerno per lo fioco lume».	 |com’ |i’ |di|scer|no |per |lo |fio|co |lu|me».            
	
  Ed elli a me: «Le cose ti fier conte	 |Ed |el|li a |me:« |Le |co|se |ti |fier |con|te            
  quando noi fermerem li nostri passi	 |quan|do |noi |fer|me|rem |li |no|stri |pas|si             
  su la trista riviera d’Acheronte».	 |su |la |tri|sta |ri|vie|ra |d’ A|che|ron|te».             
	
  Allor con li occhi vergognosi e bassi,	 |Al|lor |con |li oc|chi |ver|go|gno|si e |bas|si,          
  temendo no ’l mio dir li fosse grave,	 |te|men|do |no ’l |mio |dir |li |fos|se |gra|ve,           
  infino al fiume del parlar mi trassi.	 |in|fi|no al |fiu|me |del |par|lar |mi |tras|si.           
	
  Ed ecco verso noi venir per nave	 |Ed |ec|co |ver|so |noi |ve|nir |per |na|ve                
  un vecchio, bianco per antico pelo,	 |un |vec|chio, |bian|co |per |an|ti|co |pe|lo,             
  gridando: «Guai a voi, anime prave!	 |gri|dan|do:« |Guai |a |voi, |a|ni|me |pra|ve!             
	
  Non isperate mai veder lo cielo:	 |Non |i|spe|ra|te |mai |ve|der |lo |cie|lo:                
  i’ vegno per menarvi a l’altra riva	 |i’ |ve|gno |per |me|nar|vi a |l’ al|tra |ri|va            
  ne le tenebre etterne, in caldo e ’n gelo.	 |ne |le |te|ne|bre et|ter|ne, in |cal|do e ’n |ge|lo.      
	
  E tu che se’ costì, anima viva,	 |E |tu |che |se’ |co|stì, |a|ni|ma |vi|va,                 
  pàrtiti da cotesti che son morti».	 |pàr|ti|ti |da |co|te|sti |che |son |mor|ti».              
  Ma poi che vide ch’io non mi partiva,	 |Ma |poi |che |vi|de |ch’ io |non |mi |par|ti|va,          
	
  disse: «Per altra via, per altri porti	 |dis|se:« |Per |al|tra |via, |per |al|tri |por|ti          
  verrai a piaggia, non qui, per passare:	 |ver|rai |a |piag|gia, |non |qui, |per |pas|sa|re:         
  più lieve legno convien che ti porti».	 |più |lie|ve |le|gno |con|vien |che |ti |por|ti».          
	
  E ’l duca lui: «Caron, non ti crucciare:	 |E ’l |du|ca |lui:« |Ca|ron, |non |ti |cruc|cia|re:        
  vuolsi così colà dove si puote	 |vuol|si |co|sì |co|là |do|ve |si |puo|te                  
  ciò che si vuole, e più non dimandare».	 |ciò |che |si |vuo|le, e |più |non |di|man|da|re».         
	
  Quinci fuor quete le lanose gote	 |Quin|ci |fuor |que|te |le |la|no|se |go|te                
  al nocchier de la livida palude,	 |al |noc|chier |de |la |li|vi|da |pa|lu|de,                
  che ’ntorno a li occhi avea di fiamme rote.	 |che ’n|tor|no a |li oc|chi a|vea |di |fiam|me |ro|te.     
	
  Ma quell’ anime, ch’eran lasse e nude,	 |Ma |quel|l’ a|ni|me, |ch’ e|ran |las|se e |nu|de,         
  cangiar colore e dibattero i denti,	 |can|giar |co|lo|re e |di|bat|te|ro i |den|ti,             
  ratto che ’nteser le parole crude.	 |rat|to |che ’n|te|ser |le |pa|ro|le |cru|de.              
	
  Bestemmiavano Dio e lor parenti,	 |Be|stem|mia|va|no |Dio |e |lor |pa|ren|ti,                
  l’umana spezie e ’l loco e ’l tempo e ’l seme	 |l’ u|ma|na |spe|zie e ’l |lo|co e ’l |tem|po e ’l |se|me  
  di lor semenza e di lor nascimenti.	 |di |lor |se|men|za e |di |lor |na|sci|men|ti.             
	
  Poi si ritrasser tutte quante insieme,	 |Poi |si |ri|tras|ser |tut|te |quan|te in|sie|me,          
  forte piangendo, a la riva malvagia	 |for|te |pian|gen|do, a |la |ri|va |mal|va|gia             
  ch’attende ciascun uom che Dio non teme.	 |ch’ at|ten|de |cia|scun |uom |che |Dio |non |te|me.       
	
  Caron dimonio, con occhi di bragia	 |Ca|ron |di|mo|nio, |con |oc|chi |di |bra|gia              
  loro accennando, tutte le raccoglie;	 |lo|ro ac|cen|nan|do, |tut|te |le |rac|co|glie;            
  batte col remo qualunque s’adagia.	 |bat|te |col |re|mo |qua|lun|que |s’ a|da|gia.             
	
  Come d’autunno si levan le foglie	 |Co|me |d’ au|tun|no |si |le|van |le |fo|glie              
  l’una appresso de l’altra, fin che ’l ramo	 |l’ u|na ap|pres|so |de |l’ al|tra, |fin |che ’l |ra|mo    
  vede a la terra tutte le sue spoglie,	 |ve|de a |la |ter|ra |tut|te |le |sue |spo|glie,           
	
  similemente il mal seme d’Adamo	 |si|mi|le|men|te il |mal |se|me |d’ A|da|mo                
  gittansi di quel lito ad una ad una,	 |git|tan|si |di |quel |li|to ad |u|na ad |u|na,            
  per cenni come augel per suo richiamo.	 |per |cen|ni |co|me au|gel |per |suo |ri|chia|mo.          
	
  Così sen vanno su per l’onda bruna,	 |Co|sì |sen |van|no |su |per |l’ on|da |bru|na,            
  e avanti che sien di là discese,	 |e |a|van|ti |che |sien |di |là |di|sce|se,                
  anche di qua nuova schiera s’auna.	 |an|che |di |qua |nuo|va |schie|ra |s’ a|u|na.             
	
  «Figliuol mio», disse ’l maestro cortese,	« |Fi|gliuol |mio», |dis|se ’l |ma|e|stro |cor|te|se,       
  «quelli che muoion ne l’ira di Dio	« |quel|li |che |muo|ion |ne |l’ i|ra |di |Dio              
  tutti convegnon qui d’ogne paese;	 |tut|ti |con|ve|gnon |qui |d’ o|gne |pa|e|se;              
	
  e pronti sono a trapassar lo rio,	 |e |pron|ti |so|no a |tra|pas|sar |lo |rio,                
  ché la divina giustizia li sprona,	 |ché |la |di|vi|na |giu|sti|zia |li |spro|na,              
  sì che la tema si volve in disio.	 |sì |che |la |te|ma |si |vol|ve in |di|sio.                
	
  Quinci non passa mai anima buona;	 |Quin|ci |non |pas|sa |mai |a|ni|ma |buo|na;               
  e però, se Caron di te si lagna,	 |e |pe|rò, |se |Ca|ron |di |te |si |la|gna,                
  ben puoi sapere omai che ’l suo dir suona».	 |ben |puoi |sa|pe|re o|mai |che ’l |suo |dir |suo|na».     
	
  Finito questo, la buia campagna	 |Fi|ni|to |que|sto, |la |bu|ia |cam|pa|gna                 
  tremò sì forte, che de lo spavento	 |tre|mò |sì |for|te, |che |de |lo |spa|ven|to              
  la mente di sudore ancor mi bagna.	 |la |men|te |di |su|do|re an|cor |mi |ba|gna.              
	
  La terra lagrimosa diede vento,	 |La |ter|ra |la|gri|mo|sa |die|de |ven|to,                 
  che balenò una luce vermiglia	 |che |ba|le|nò |u|na |lu|ce |ver|mi|glia                   
  la qual mi vinse ciascun sentimento;	 |la |qual |mi |vin|se |cia|scun |sen|ti|men|to;            
	
  e caddi come l’uom cui sonno piglia.	 |e |cad|di |co|me |l’ uom |cui |son|no |pi|glia.           
	
	
	
	
	
  Ruppemi l’alto sonno ne la testa	 |Rup|pe|mi |l’ al|to |son|no |ne |la |te|sta               
  un greve truono, sì ch’io mi riscossi	 |un |gre|ve |truo|no, |sì |ch’ io |mi |ri|scos|si          
  come persona ch’è per forza desta;	 |co|me |per|so|na |ch’ è |per |for|za |de|sta;             
	
  e l’occhio riposato intorno mossi,	 |e |l’ oc|chio |ri|po|sa|to in|tor|no |mos|si,             
  dritto levato, e fiso riguardai	 |drit|to |le|va|to, e |fi|so |ri|guar|dai                  
  per conoscer lo loco dov’ io fossi.	 |per |co|no|scer |lo |lo|co |do|v’ io |fos|si.             
	
  Vero è che ’n su la proda mi trovai	 |Ve|ro è |che ’n |su |la |pro|da |mi |tro|vai              
  de la valle d’abisso dolorosa	 |de |la |val|le |d’ a|bis|so |do|lo|ro|sa                  
  che ’ntrono accoglie d’infiniti guai.	 |che ’n|tro|no ac|co|glie |d’ in|fi|ni|ti |guai.           
